Index,AudioPath,SegmentList,StartFrame,EndFrame,Primary_Label,Secondary_Label,Tertiary_Label
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.4766526744274078, 1.4388480591722406, 1.4502779448583345, 1.4793222977140792, 1.5198614857238306, 1.5330173913636342, 1.5335495163068449, 1.540899362246228, 1.5477495554097456, 1.548464048141069, 1.515420379329318, 1.4523596635259963, 1.3710473616705838, 1.252995195294152, 1.244742222735668, 1.3559140259190186, 1.4726768778629191, 1.5238950182292237, 1.5316615774608386, 1.5104504895081223, 1.4997358525267683, 1.4903627509225374, 1.4876202190064405, 1.4772149462037034, 1.4500689361815382, 1.4384951516836575, 1.4614041529852717, 1.5193275640772952, 1.489585261403466, 1.4864266859268838, 1.4705869205548745, 1.454473613065974, 1.4765499157805524, 1.5344626019269612, 1.5360171593546192, 1.4919557244845842, 1.443362477212001, 1.4587623697008507, 1.5398054328424795, 1.6058769802400423, 1.575926583144639, 1.4376281744536716, 1.4136638345919628, 1.4390284800512103, 1.4495887037596458, 1.4242208021277545, 1.3901692870199045, 1.3108647207693398, 1.295379252974017, 1.3981764968788428, 1.4446528925456497, 1.4652529479971994, 1.4647165440080712, 1.4569989894998905, 1.4563536716740293, 1.4632470494671634, 1.438042154168376, 1.39406917748135, 1.305140926397265, 1.1764902964955426]",7920,7980,0,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.480893958303091, 1.481444715281288, 1.49418424747039, 1.5189587717035509, 1.5472451299462286, 1.538826992530524, 1.5020269953699543, 1.478379510923845, 1.473941505713977, 1.4849938713781845, 1.501032549387487, 1.523200232046641, 1.5136839557329242, 1.485402378201422, 1.4658708045544409, 1.4547724478059554, 1.442615943991537, 1.4439346949362286, 1.4506821642039227, 1.4632882268652612, 1.4854196111926494, 1.4894131633858836, 1.50647819876705, 1.5463008454511666, 1.5754983070387598, 1.5675135571944765, 1.5256897308428432, 1.4666584644885583, 1.4526991414763777, 1.4743901759829252, 1.497413505824821, 1.511161037445793, 1.5143145130928712, 1.5002662325659617, 1.4928769077065749, 1.5010650259881864, 1.519955088845384, 1.541946003228366, 1.5849645259988276, 1.6153024011135533, 1.597944382249095, 1.5654887061824596, 1.469051087005054, 1.3682899160374804, 1.277841730911567, 1.345964271313799, 1.4371436165008424, 1.4657605109846965, 1.5543094000954851, 1.4919004828244298, 1.442533546548795, 1.465670198687397, 1.4463770580869535, 1.4112073460191783, 1.4546142163635425, 1.4853221298375492, 1.4642153981452974, 1.4095941972649078, 1.3306630430020487, 1.3182886381621224]",13120,13180,0,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.4608425012810584, 1.455866899143058, 1.4578142913414558, 1.4341034401036703, 1.4141888063278625, 1.4659572246150487, 1.470792930747998, 1.4620292744896102, 1.4620943357473983, 1.468576085679442, 1.4825079314937537, 1.4801969422875183, 1.4717397643567187, 1.4662567685412868, 1.4659828471480367, 1.4757984064717016, 1.4820862404306356, 1.486876818370123, 1.481745892512796, 1.484106203002163, 1.481650276275856, 1.4823740713712918, 1.4767545613227129, 1.4791285907193832, 1.4833102795464734, 1.4802540278943568, 1.4807337919344452, 1.4829721494686845, 1.487187231021986, 1.4803028962713576, 1.4822852779514923, 1.4854125326888932, 1.4911189343994553, 1.4883650030359583, 1.484263584177809, 1.481049810558399, 1.48287386910688, 1.486982044667975, 1.4954329109278883, 1.49582578720904, 1.4869659034916602, 1.4889557785344858, 1.4883218145656512, 1.500579646732218, 1.5150258413788085, 1.507940526271732, 1.4989409847592237, 1.4994124169312364, 1.4969395688857972, 1.4965527530504037, 1.502160012416092, 1.5042256283999034, 1.503391807877669, 1.4982348502778948, 1.5000870236259627, 1.504725649569484, 1.5129387576668647, 1.5130825344194003, 1.5088743895728125, 1.5038610268589268]",560,620,50,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.3883615459386018, 1.4095284737692155, 1.4777464996882523, 1.536921354520615, 1.5746508065421698, 1.5754062092615182, 1.5633592504605909, 1.5427907127329783, 1.5409578479971116, 1.5493860030231277, 1.5404115178430708, 1.5075875258875548, 1.4731776230801406, 1.4264686641680029, 1.389302972411944, 1.3633151433440474, 1.3606870157276616, 1.379833665290083, 1.4277919468536766, 1.4888623562262366, 1.5105198862991385, 1.5206313216422724, 1.5145863181827526, 1.4962923579454828, 1.4815521197293846, 1.481065905779834, 1.4878881080240216, 1.501203914896175, 1.5077210903303175, 1.5075244564329906, 1.499839416545056, 1.4953452329667891, 1.5042662708356485, 1.513444737753668, 1.5083268668233216, 1.495560977940018, 1.5019391573059844, 1.501062053587054, 1.471401918799537, 1.437683609217864, 1.4065291046829034, 1.3036208919880157, 1.2441765333230452, 1.2280087048723125, 1.2293025968735931, 1.2796267914708723, 1.4228339454034575, 1.490601411600758, 1.5531827378646434, 1.5732046949669618, 1.5658379004796608, 1.5414186823897722, 1.4983265055142465, 1.4717472771958364, 1.4667589271879733, 1.489703239802676, 1.559816468837131, 1.6100755204973898, 1.578267838100561, 1.5177440218744045]",2250,2310,51,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.4963180480471563, 1.4903492551513924, 1.4906497545773003, 1.4832271217533326, 1.4821374501567215, 1.4876252325038282, 1.4930007580915394, 1.4888312239741808, 1.459277598228614, 1.411398203034527, 1.32978326065061, 1.241492259864478, 1.1952075316238322, 1.296284774263321, 1.4084170342252005, 1.4900387453044817, 1.4914340404069644, 1.5420232933722329, 1.538938813228482, 1.5321657242897968, 1.4713039941831367, 1.4100871560372346, 1.43236456676717, 1.4617871517439236, 1.4668385762533231, 1.4608292378666774, 1.4576407274078362, 1.4645611375566794, 1.4764865788931911, 1.4858176875029523, 1.4937491147335795, 1.4859012562541276, 1.4756170782862876, 1.463985750231671, 1.4621763337494542, 1.4679487468969428, 1.4775450459075352, 1.4711125199845425, 1.466094842498097, 1.4695725885812203, 1.4711228638729943, 1.4699634296382595, 1.4787951806072996, 1.4795264034844262, 1.4781225863476892, 1.4740469844608286, 1.4657597255970662, 1.456045331037977, 1.4492919452682684, 1.3501220523817783, 1.326398064242228, 1.472626328346214, 1.465294093801053, 1.4643963313468364, 1.465382550207276, 1.4735867010571646, 1.4771864209282597, 1.4794266523361432, 1.4760444693365375, 1.475883497125783]",620,680,6,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.530476631796469, 1.4862253982121287, 1.42788128278043, 1.3752400132137943, 1.353000038363763, 1.343780556341872, 1.3268175378182274, 1.308464170748101, 1.2576796381197728, 1.2100765618404623, 1.1597486984884058, 1.3013939067571978, 1.3456859479329577, 1.3595865446600195, 1.5460303700672973, 1.574733853458788, 1.5661322510093394, 1.5294858087173635, 1.5091965886574017, 1.4917545394268887, 1.492710929863155, 1.5291466012005936, 1.5631613905411057, 1.5598442756006874, 1.531276834878017, 1.4881843343883312, 1.4690531265437592, 1.4819777035468398, 1.503387471313793, 1.5510057624947104, 1.5581821660016095, 1.5259952238092118, 1.486197663038689, 1.4476431849916034, 1.4567425553727176, 1.4691853222161535, 1.489660175842537, 1.5102665993588562, 1.4907421854536154, 1.4742936613493185, 1.4754942689313035, 1.4932255102598395, 1.5311781357118324, 1.5806293230639732, 1.593351673656324, 1.577398461156682, 1.5476992947490669, 1.5174420486984896, 1.5088955553546677, 1.5316661372677238, 1.5851036132946088, 1.6272655799631894, 1.6329454426676302, 1.5966066769213114, 1.539734717241026, 1.509621050855492, 1.5103372455175113, 1.5687540694812785, 1.596191909788614, 1.5576199526791483]",2350,2410,6,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.4635043585824503, 1.4491402543063976, 1.456942169912827, 1.4589041132100509, 1.4572014161585236, 1.5158935665326612, 1.5462879802468832, 1.54761040633018, 1.5482606832564634, 1.5495156180516605, 1.558314182912985, 1.5641060050954678, 1.5489161766127064, 1.522829038647697, 1.5093788147484997, 1.49200190379654, 1.5272924418158829, 1.6240784116256055, 1.7298761096287067, 1.7467304899263263, 1.6777243807282296, 1.5260285043387936, 1.5101335865817562, 1.5274032659774552, 1.5644707887088831, 1.5764166426052388, 1.5527771992479011, 1.508322461215036, 1.4840001509937837, 1.475561724100029, 1.5031253882982725, 1.581363677308951, 1.609951306030802, 1.5793571086775111, 1.5050607280091317, 1.4801242263454737, 1.4893901656464898, 1.5400912572814074, 1.5801076849123443, 1.5807148504164106, 1.509536772464349, 1.432632135631359, 1.3308507598635508, 1.295091262324596, 1.3457102234223537, 1.4311652452380093, 1.5040685203813704, 1.5302550015499925, 1.5279937731230442, 1.5058603390054277, 1.4998867726854186, 1.5069133657581897, 1.5142733384233589, 1.5103458454141654, 1.4956849108666868, 1.4456445782807694, 1.337770980253379, 1.3533497169842894, 1.4228702068810313, 1.4588306128324715]",7840,7900,52,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.357178634733088, 1.3273467918472968, 1.3153802407421653, 1.3616173280877386, 1.427731456027203, 1.4958999288651933, 1.5278533174394997, 1.537277380372701, 1.534776465260484, 1.5371115212793596, 1.5508906936260844, 1.54285702330077, 1.505410472486533, 1.4698736430740067, 1.479810336947269, 1.5209978382429183, 1.5428456817731218, 1.5270561374003142, 1.5004767839707391, 1.5108345718002951, 1.4923574196678864, 1.4835914818124023, 1.322788167144571, 1.3805529152153826, 1.383293681479825, 1.364708181561347, 1.3588611963134656, 1.3814279440015438, 1.3885682150286816, 1.4034212445894845, 1.4166620054586996, 1.4326856850991316, 1.446934253451014, 1.4528458508603572, 1.4369397099995036, 1.4249239230019073, 1.4242291239802076, 1.448384561183283, 1.4782213148270666, 1.5106506976707526, 1.5109984311534228, 1.4956149981922515, 1.4868470771958504, 1.4743315680640088, 1.470145924597939, 1.476484095063964, 1.4790837730201192, 1.487523653068236, 1.4875501033124017, 1.481372577627151, 1.477166496000645, 1.4776933804076755, 1.4801398296965105, 1.4817218170455444, 1.4824549519334669, 1.480659126380342, 1.4839543511665396, 1.486320203987126, 1.4903792898985695, 1.483624641156955]",4220,4280,53,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.4740940586734843, 1.4860124304427873, 1.4880933027178356, 1.4904586644841429, 1.5032465584375458, 1.497915743089656, 1.4850138353211253, 1.4837077332113826, 1.5136494329072323, 1.561309616306268, 1.5688494915509466, 1.5597175057255044, 1.5458989592956585, 1.5442658277739132, 1.5390339630483791, 1.52701186327978, 1.481815685201357, 1.3780157058527065, 1.3166138940499847, 1.2862372031726934, 1.244821349663252, 1.170034846556983, 1.1961532424653067, 1.293869125208011, 1.3141607832450366, 1.3425781011231366, 1.3601501488925911, 1.369616821890108, 1.3709118740054245, 1.3720969640451277, 1.3699127329030891, 1.3715587143810355, 1.3744940086252309, 1.368084795117713, 1.34894150789433, 1.3509833341329789, 1.4540179775587203, 1.5028887954253507, 1.513783023598258, 1.4720840878619892, 1.4352593966560006, 1.4416619436904214, 1.484471836837638, 1.5362672240640105, 1.5534068203086238, 1.5494930524605002, 1.5442186586626694, 1.5435203006548224, 1.5497370888364224, 1.55766099916195, 1.551348181387284, 1.4938042100199052, 1.4726968181781577, 1.4982230726717896, 1.518643231911177, 1.490704302831296, 1.4742166104160783, 1.4648787273721684, 1.4667914393899333, 1.4796291536879784]",810,870,7,4,2
0,C:\Desktop\Python\CarnaticAnnotater\Kharaharapriya\Kharaharapriya_CSVs\Kharaharapriya_Chakkaniraja01_vocals_131_53_C3.wav,"[1.4560869480406362, 1.442316062372661, 1.4445971703701832, 1.4533555200226242, 1.4652103400501428, 1.4805221614257036, 1.4881528291584878, 1.4896035136420132, 1.494067466488166, 1.4912246551284063, 1.4921415933582245, 1.4980060426256523, 1.498007514447725, 1.4928594323167943, 1.4865393316304207, 1.484396045430825, 1.478540099460423, 1.4586046806053912, 1.4099588856394536, 1.3098546338259995, 1.3058495535606192, 1.391080946703616, 1.4655671846633955, 1.446996634299481, 1.470971611292554, 1.479119743876249, 1.490123359484482, 1.4932061183241512, 1.4963536945042133, 1.4950092290475845, 1.494834419241016, 1.485914862586864, 1.4717108495866713, 1.4828383685238171, 1.4846377491551277, 1.4720073360013048, 1.4715233074225529, 1.4731190786357886, 1.4790333997264522, 1.4838559482163054, 1.4882602102386917, 1.4846442787923857, 1.4836033297230926, 1.487664633762336, 1.4923176689441455, 1.492249871061306, 1.4826435723225793, 1.484408261895053, 1.4812899485864022, 1.4847397717763615, 1.486926019823814, 1.4839505697752122, 1.4829182521982958, 1.481423884123312, 1.4805265850244047, 1.4769286237951442, 1.4778616427704334, 1.48524709694615, 1.4870085620411757, 1.4902630687894114]",4340,4400,7,4,2
