Index,AudioPath,SegmentList,StartFrame,EndFrame,Primary_Label,Secondary_Label,Tertiary_Label
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[1.0376545085174544, 1.0194947541972783, 0.9750068076633632, 0.9748497429514986, 0.987176787007998, 1.0029177148437785, 1.0137362346836851, 1.0058222705669229, 0.9737658572654294, 0.9507880681709054, 0.9483173362098024, 0.9785772351013522, 1.0241052611525665, 1.038050779610037, 1.0172032501706894, 0.9645701374237784, 0.9364242686171368, 0.9312707744679836, 0.9477003386848372, 0.973503377984578, 0.9779311459872724, 0.949651429293626, 0.931798151189388, 0.887312427294562, 0.8582832360666719, 0.8488954392609538, 0.8589247881131665, 0.847339182149064, 0.9009747042382776, 0.9363294341149906, 0.9557225330048096, 0.9271607717684072, 0.8898685721453662, 0.8135462207086482, 0.7586094288620826, 0.8066136215458252, 0.8919806538701037, 0.9818793198002213, 1.0133335124852954, 1.0217792359136482, 1.000991278493108, 0.9466487798501458, 0.935543270317249, 0.9495952400286666, 0.967084453853548, 1.0058582146762485, 1.014958866005431, 0.9826773102238442, 0.9456814460301328, 0.934859076327438, 0.9453229181477604, 0.9553491991954632, 0.9586395679112734, 0.9637465818656216, 0.9675607117933536, 0.9621472321222844, 0.9553687549879584, 0.9469302270451264, 0.9578296915271396, 0.967998507661851]",3640,3700,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[0.9920400630829818, 0.9918390484414316, 0.993435388538513, 0.99409988111601, 0.9946155372034264, 0.990249442496046, 0.9950211260357208, 0.9971779424140768, 1.0037210938141718, 1.0077237989774903, 1.0079013493658278, 1.0086076686200656, 1.0049649455749567, 1.003249524874724, 0.9991844748294452, 0.995028853242991, 0.9964578673490636, 0.9949773345314744, 0.9931534777054872, 0.9938369904726596, 0.997879523629769, 0.9826869950374056, 0.9312180813275248, 0.8665834468076835, 0.879446589943078, 0.9227417412730828, 0.9316149920396884, 0.8865453757649157, 0.8498853287831638, 0.8066262946150017, 0.8316592986770305, 0.8564772032356489, 0.8756166214041136, 0.9280256049143596, 0.9724520452784498, 0.997547363820316, 1.0120137045934738, 1.0054604770129465, 1.0042508806776598, 1.000757098052396, 1.0094309893601603, 1.0080859227903396, 1.0007551009788356, 1.000242365757273, 0.996674872909802, 0.9972750540726132, 0.9985494392904536, 0.9989241149207052, 1.0035532633934878, 1.008996150738425, 1.010192545235442, 1.0103140345218269, 1.0054511347842692, 1.0012747684128658, 1.0003631302418403, 0.9964650399185104, 0.9902858940966212, 0.9574679512387037, 0.9565890031394412, 0.9928546535506856]",4070,4130,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[0.9918774155903438, 0.99365041708372, 0.9922928534139834, 0.9933958782977638, 0.9911778549212874, 0.9926115825706562, 0.9929802048434784, 0.9922969042963814, 0.990087292202912, 0.98900308266607, 0.9935935330816024, 0.990938361151354, 0.9897224025865508, 0.9909620597481976, 0.9887141964351022, 0.990603263874563, 0.991366063963356, 0.9934557511973368, 0.9917734387382268, 0.9882964291559057, 0.985745476315269, 0.9845257708450964, 0.9842300192508614, 0.9903992608815032, 0.9932630810052748, 0.9938724891820336, 0.9937164349354578, 0.9921600899229476, 0.9943316376930936, 0.9923485470495776, 0.9897224988778348, 0.981974074567466, 0.9778150074080744, 0.9794832725044929, 0.9865736357962211, 0.9873960989374876, 0.9912026725455244, 0.9994378574515496, 1.0025234845742184, 1.0021054941509653, 0.997293016405534, 0.991743162904806, 0.9814788079808862, 0.969205171635874, 0.9696112711854352, 0.9759969862125932, 0.9867253637065458, 0.9915365484271856, 0.9921849803148194, 0.9833862723968526, 0.9749194273557774, 0.976797480645361, 0.9825753758095248, 0.9875629824380148, 0.9906541861785776, 0.9947452178010212, 0.985871620556972, 0.9748911898786072, 0.972616563421414, 0.974816633395034]",4160,4220,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[0.9951676730417752, 0.9897874065424986, 0.9889791721977964, 0.9881439051687771, 0.985256846722108, 0.9889643819788624, 0.9930226120762888, 0.991785994839396, 0.9921701773786388, 0.9897649733061396, 0.9924488540019418, 0.993383782308617, 0.9984332590655072, 1.0065740047703942, 1.0090257246949164, 1.0035625240738666, 0.9961866769794776, 0.9952801870570456, 0.9968185957609657, 1.0003069320917404, 1.0017720839993065, 0.9999654134201492, 0.9972410739238468, 0.9922507878430464, 0.9934672013362597, 0.9932977555602848, 0.9941059525249354, 0.9975978883302128, 1.0012145139318918, 0.9989253374317136, 0.993643643417464, 0.993804292662306, 0.9942038627488164, 0.9994567492244336, 1.0005480404133251, 0.9981689629765802, 0.9930963059318104, 0.9895547329763046, 0.9886983548432527, 0.992688943759328, 0.9941695932250596, 1.001619439212495, 1.0102459339520735, 1.011004593604779, 1.002448425445896, 0.9958357545026048, 0.9911510041589064, 0.9924745096625758, 0.9953635061707994, 0.9986231757115592, 0.9977278191107548, 1.000222218303009, 0.999721464646692, 1.0001316753831753, 1.0035298795176146, 1.0028986323326563, 0.9925881663089676, 0.9694210361315768, 0.9156922486407792, 0.8622931170244241]",4230,4290,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[0.9872504734786832, 0.9846603359277208, 0.9825402879250836, 0.9861870053715456, 0.9881704259389206, 0.992196001613892, 0.9993352800222622, 0.9942010800811244, 0.9897639103458766, 0.9861266748650668, 0.9837814465809868, 0.9821210170294388, 0.9836951836913802, 0.9840130269958686, 0.98455702182313, 0.985791150232556, 0.9835725539956895, 0.9804236429023908, 0.9831934690064894, 0.9880091747798774, 0.9900613427289322, 0.987520136600657, 0.983056136199759, 0.9668266461847584, 0.954044605340548, 0.8695503247810146, 0.8419565631023498, 0.8371991209455784, 0.8601566696773604, 0.9148008945003044, 0.9133834446164916, 0.8621089375686728, 0.8397025908021378, 0.8859476681883398, 0.9341491823997492, 0.9750968454477564, 0.9845619970403212, 0.9778894157903752, 0.9751387884054568, 0.9804485083875272, 0.9795210939538156, 0.9748262341515276, 0.9702499358534836, 0.9728849186239812, 0.9786715947144964, 0.9865579155755316, 0.9949866765999914, 0.9975924495308388, 0.9933791822682576, 0.9913958839832648, 0.9849181476478588, 0.9844951036850084, 0.9851615377695792, 0.988155902965014, 0.9963546871309014, 0.9959615364509116, 0.9912716393100628, 0.9862728634625032, 0.9821538286994392, 0.9905873295785188]",4390,4450,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[0.999821604669441, 0.9932583120220452, 0.9916414730571976, 0.9906181303607412, 1.000389048803135, 1.0080897584275783, 1.0045220176005094, 0.9987467640507726, 0.9961022746182712, 0.994055154320332, 0.9905271207530176, 0.991146074836766, 0.9901322453566932, 0.9928699037536824, 0.9941503945079428, 0.9949968621729868, 0.9908776232887276, 0.9815375964789586, 0.9595115297029312, 0.9045808592939448, 0.913390747575259, 0.9266921575644772, 0.8829579239841133, 0.8454571085840937, 0.8998768846207833, 0.9547952253153182, 0.9803934733530534, 0.991906899577422, 0.9981351839347052, 1.0037087545528147, 0.996883485938056, 0.9938668739953572, 0.9937091798606312, 0.9990075220440576, 0.998232270539642, 1.0046860644553255, 1.0126204291186982, 1.0111671242411675, 1.012530294974829, 1.0132539223104111, 1.0070605913153292, 0.9960976591753306, 0.996671973290658, 0.9983135778737852, 0.9937100458798892, 0.9949119092454064, 1.0027051291941649, 1.005639259828906, 1.0034884405882314, 1.0100624690404931, 1.0138796101270082, 1.0106180454885292, 1.0026100836426766, 0.9985797807182788, 0.9973465078831611, 0.9991853211684996, 1.0043731537225324, 1.0049816900541635, 1.004929854587657, 1.0032299819840664]",5430,5490,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[0.9942178807230296, 0.9922863233153592, 0.994699420088582, 0.9993255694755216, 1.0062782692268115, 1.00900135865574, 1.00832943502517, 1.0055973196619743, 1.0046298968266134, 1.0055273621668257, 1.0092922001804692, 1.0065378882150764, 1.00008123055444, 0.996920264465927, 0.9954352517025916, 0.9941966848550268, 0.9971403032333934, 0.9949762457478692, 0.9923886247977722, 0.9886474906329068, 0.9894747617248144, 0.9920047391406212, 0.9955210447516722, 1.0012539404309826, 1.0051939436090698, 1.0026240922472591, 0.9951041192044286, 0.9924979522575051, 0.9909933509661424, 0.990679947804944, 0.9975327474531638, 0.99575097257218, 0.9894365194460748, 0.9824082976075902, 0.9862063624096904, 0.9965977147530388, 1.0047760126898642, 1.0119983225654232, 0.9998332141365548, 0.990744035329449, 0.9873169444853896, 0.9919353544251768, 1.0005380120296603, 0.9995601846285008, 0.9998856492032062, 0.9946101249779844, 0.989325922813752, 0.987687919149324, 0.9868239053080344, 0.9895309102351828, 0.9981233801804436, 0.999598459336861, 1.0015578446938749, 1.0053632255650602, 1.001711505199512, 0.9975038774313076, 1.005223183098707, 1.0014687690951285, 0.9944177444840884, 0.9939478950242534]",6020,6080,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[1.0042081139888763, 1.004288955490643, 1.0007182091106606, 0.9986478770028634, 0.9980606789245288, 0.9951304646417476, 0.9947511271806332, 0.993033384792676, 0.993493463969234, 0.9931514438354724, 0.9998384248290366, 0.9987460859706904, 0.9945268685628698, 0.995104636423598, 0.9940744922533756, 0.9913626112202512, 0.9854828007818316, 0.989714546449557, 0.9935810457191409, 0.9944979375822884, 0.9938008546777298, 0.9946776601115388, 0.9913741078670256, 0.9699786890429728, 0.9312076515632244, 0.914113594757511, 0.93871194184145, 0.978420243754588, 0.994049329188745, 1.0011589376786896, 0.997499951930638, 0.9917122374392192, 0.9856144445125076, 0.9902512966569172, 0.992535314835814, 0.995634564011966, 0.9963852579258958, 0.9940770555368584, 0.9953614104396888, 1.0004701024683955, 0.9977030407997908, 0.994379322408253, 0.9892847769383176, 0.9699422936607508, 0.9555567949917192, 0.9593230241016196, 0.980988494030388, 0.9914643034019114, 0.9932271101688608, 0.9969809034739586, 1.0047723766215435, 1.0119249438281952, 1.016283903435681, 1.0227147623428638, 0.984832202336993, 0.9562093286187956, 0.9621461675704296, 0.9612886161036088, 0.9395887325021312, 0.929272135578118]",6090,6150,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[1.0484525018608668, 1.04545531703238, 1.0338801851364543, 1.0264667193509294, 1.0292559687241631, 1.039901418971625, 1.0402670813993204, 1.052476073171798, 1.0446031956865645, 1.015929080754933, 0.9987324730142452, 0.992214877043011, 0.993350774279824, 0.9929979637266876, 0.9931532993627268, 0.9918165452839434, 0.9873746630215162, 0.9849841625032716, 0.9922636891000768, 1.0069953036645864, 1.0123143692839294, 1.012881835861409, 1.0064191636130124, 0.9959117113227084, 0.9710006436563436, 0.9463062707041938, 0.9329529237530942, 0.9284178812389464, 0.959579417654178, 0.9808804094882936, 0.9914075756435892, 0.9930260667037548, 0.9881560578593092, 0.9913355423857368, 1.0096216891633882, 1.0149286566846007, 1.0183022545019285, 1.0211044640814972, 1.0166936347873592, 1.0175933863707718, 1.0253205599031905, 1.03474095549912, 1.0413273785655053, 1.0447895368767273, 1.0481776842416026, 1.0453826587523865, 1.0373279870391665, 1.0243071426637986, 1.0149651953688748, 1.025023643160145, 1.0278850270542803, 1.028950486650317, 1.0279313520345488, 0.991426533927712, 1.0173103739590963, 1.0403142974069184, 1.046214007168952, 1.028508019560654, 0.9847505794268834, 0.9472969997770933]",6160,6220,0,1,1
0,C:\Desktop\Python\CarnaticAnnotater\Panthuvarali\Panthuvarali_CSVs\Panthuvarali_Chandana01_vocals_258_11_C4.wav,"[0.962812160435791, 0.9757396693133296, 0.9822360449535928, 0.9867271482909684, 0.9903965212572348, 0.987376320706789, 0.9852530769992836, 0.9904026449042628, 0.9941431529874182, 0.9969581901698372, 1.0039870041540833, 1.0074600126297892, 0.99791425239339, 0.999119067348934, 0.9991141027657868, 0.9926543261351384, 0.9924797917979294, 0.993919781346108, 0.9964358916549544, 0.991336768662834, 0.9871057673063716, 0.9801897057159618, 0.9657229827346104, 0.9610738241228676, 0.9701083563214744, 0.9825618953061882, 0.9911365673290046, 0.9940240197296224, 0.9999955827729352, 1.002012646578117, 1.003056918105298, 0.998770643490264, 0.9921403089304264, 0.9863810266848329, 0.972382126648424, 0.960553599487224, 0.9619528066858122, 0.9745021879885156, 0.9970051741475244, 1.0178993370192468, 1.009171438580165, 1.0003016496714603, 0.98482855047382, 0.9578375511445244, 0.9337275427861076, 0.960263857815912, 0.9889937180778796, 0.9985668441797751, 1.0016741190975476, 0.9973879161019128, 0.995239189941698, 1.0026913076604715, 1.018026870131759, 1.0264768375576063, 1.0212608587540104, 1.0131575454867738, 0.9966557838610222, 0.9242392938097864, 0.914405807160344, 0.9809393291935472]",6240,6300,0,1,1
