Index,AudioPath,SegmentList,StartFrame,EndFrame,Primary_Label,Secondary_Label,Tertiary_Label
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[1.0011546979578287, 0.9924641111143604, 1.0016224227902677, 0.9956865592641824, 0.9881678235462726, 1.0026183734397252, 1.0067165780073677, 1.0053009984545378, 1.0022288986702923, 0.9957919694704234, 0.9957258399773782, 0.9944409846623168, 1.0181534097824032, 1.0653697860082838, 1.0780105771202393, 1.0647079000268762, 1.0361027414609345, 1.008631653419776, 1.0013296448176252, 1.0023649117976583, 1.0138299417352294, 1.0392077666784632, 1.0446261969341366, 1.0317951719293723, 1.0406391228927252, 1.0957782516285677, 1.0775462714528443, 1.0366235159136614, 1.020043033993585, 0.967569938089772, 0.9608727966235991, 0.9702806012606188, 1.072017467308128, 1.136460554731806, 1.085477736652755, 1.008596885490599, 0.9969296383206412, 1.0028789633880244, 1.01268070111306, 1.0157909332352042, 1.0091979644034688, 0.9811397390257476, 0.9719028317499872, 0.9855660714631832, 1.0050841409473368, 1.040253053062572, 1.0383466663053198, 0.9936364369941684, 0.982228058723886, 0.9968541538764244, 0.9801555298285692, 0.98957500942188, 1.001288126463179, 0.9921064444775618, 0.9883767580945988, 0.9945225772818554, 0.9982443811645584, 1.0000915050725654, 1.015165108715367, 1.0271337960834894]",3650,3710,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[1.0191817919868162, 1.032006306572154, 1.0513082312011812, 1.0802443289546444, 1.091186079263807, 1.0708874545775833, 1.0509687113813906, 1.024672972511232, 1.0210083946941997, 1.0331128300201078, 1.059602179960861, 1.0801257444211003, 1.0796603706274106, 1.0582892821454442, 1.038515723641252, 1.022902421844706, 1.0198971194901243, 1.0306476599112764, 1.04549142512557, 1.0585075554432837, 1.0757275513521152, 1.0898377244287123, 1.0943182985021915, 1.0858433280207087, 1.0674507930893884, 1.0511074103370524, 1.0400416176214229, 1.0332260757634737, 1.0409322491121884, 1.04795580596161, 1.0638016394412946, 1.0699660212624753, 1.0703719567033263, 1.0686872603733324, 1.0548456379277202, 1.031953051267143, 0.9986748843854863, 0.9840413407589396, 0.9934677287916448, 1.026088413676068, 1.043864554660064, 1.0521863158226978, 1.0478828046567157, 0.9771204448625632, 0.9749246780384816, 1.028894691984937, 1.046849868937758, 1.040631773485914, 1.03581853460613, 1.0387714180635736, 1.0387138606973156, 0.965585025400726, 0.9355937200140064, 0.9608852450469976, 0.999446319346088, 1.0318720350729182, 1.0458903343391817, 1.0367086438152673, 1.0230116460508758, 1.0192483231386842]",4750,4810,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[0.990585194971546, 0.9980586430327288, 0.9940701776834326, 0.9935651265512188, 0.9921353662152346, 0.9947243496947, 0.9978994923963616, 0.9990995252707696, 0.9950894179861096, 0.9916962794900556, 0.9946801538152276, 0.9934380616917562, 0.9882792063871956, 0.9865055423721456, 0.9868010961809224, 0.9824768300764516, 0.982740335381367, 0.9898588772168604, 0.99672391618014, 0.9980847003520114, 0.9946560690589475, 0.9937702747979908, 0.9959049434169058, 0.994549806609271, 0.9905647662831836, 0.9921984828807976, 0.992992656739824, 0.9952929382128765, 0.997980782084659, 0.9956778471496504, 0.9914827482061408, 0.9917205622243565, 0.9933895195776852, 1.0019463326807343, 1.0118117161401363, 1.0145021605735018, 1.003884702814768, 0.9973754685031372, 0.9907288046076056, 0.9877212237502724, 0.9925191834807906, 0.9965681456185184, 1.0041853656355295, 1.0067193288954204, 1.0111413174545991, 1.006610450688426, 1.0052779830360916, 1.0082146853772949, 1.0105310009281794, 1.0086549490391454, 0.997768069621428, 0.995045849296102, 0.9993051072661784, 1.0018839327639315, 0.9980395294187449, 0.9938910787288124, 0.992278391871988, 0.9956457971161492, 1.0006281637016008, 1.001179093257318]",5160,5220,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[0.977648688661252, 0.9797095241562258, 0.9856508182712496, 0.9914779972996351, 0.99866372618332, 0.9925975585601288, 0.9843986351716076, 0.9823609508549676, 0.982513866742709, 0.9870765694084268, 0.9924455398832563, 0.9996208852239435, 1.0202992338997838, 1.0450525645097088, 1.0553908139344017, 1.0187861609734512, 0.9758203577511798, 0.976092578436557, 0.9964158620073476, 1.0613172979370118, 1.1982386764019477, 1.2420155376314823, 1.1789959807507513, 1.0765376258495356, 0.9935633920164648, 0.9941320506985596, 1.031063357112869, 1.106877086373601, 1.1188475929115644, 1.100065933440816, 1.0248986203785937, 0.9893711799545918, 1.0363259589751022, 1.150181344517056, 1.2006542330085306, 1.2208188290705553, 1.1278071528293792, 1.0114670396090748, 0.9996910653189472, 1.0479982035456132, 1.079860732689626, 1.0734155582525955, 1.0855759940050174, 0.991237146739391, 1.0484708977214896, 1.0858817071622733, 0.976186490188052, 0.9676544943984337, 0.9983152282259896, 1.016484738454225, 1.025019436224464, 1.0278753713904918, 1.0231608501087897, 1.0137105545846778, 1.0071963601399496, 1.00412084477831, 0.984510752648644, 0.9615855655822546, 0.9386844013664328, 0.9492798025718746]",5440,5500,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[1.1090882390364112, 1.0904601139719197, 1.0606815137280086, 1.0580885109796812, 1.055123201844527, 1.0443928131689335, 1.0361561512416575, 1.0304132588020336, 1.0188245554528204, 1.0117737080043807, 1.008815658651325, 0.986788564929724, 0.9818944808659544, 0.9926987091248064, 1.0318177682435823, 1.0368563422145067, 1.0309486449002758, 1.0165556352174905, 1.004401620791651, 1.01168843464815, 1.0253916725950494, 1.0317594890106625, 1.0417274547118016, 1.0481153640248573, 1.0438405218988005, 1.0407346063000598, 1.0380174784429392, 1.0410960335852002, 1.0509052539190022, 1.0532170522081634, 1.0470997481670918, 1.0417499389096438, 1.0373212952685045, 1.0343901855811304, 1.0369959005592686, 1.0465522264925062, 1.056764005075081, 1.0539576853264958, 1.0286222240484169, 1.0079386401906734, 1.0066349345367496, 1.007138311036392, 1.017882466015968, 1.04815285404922, 1.0689016970339515, 1.0568547940165205, 1.042266302057205, 1.0363226947434865, 1.0445189732395137, 1.055029872435741, 1.0557717182390298, 1.005931366896026, 0.904856148235044, 0.838176235247342, 0.9127402093928156, 1.0033565751470543, 1.010596810456822, 1.0473625468823429, 1.092467779559648, 1.1253632424230726]",7140,7200,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[1.0699378227491154, 1.0606763225965647, 1.0523521449365414, 1.0388401399566167, 1.0125013854143092, 1.0334942054033922, 1.0807449239208229, 1.064640580326763, 1.0444458742353748, 1.0345265626548577, 1.0569859884378543, 1.075673129637703, 1.0826825848626662, 1.0720661054159848, 1.0407729803983052, 1.0193372643575782, 1.0180437601292804, 1.029165044653947, 1.0636501492237602, 1.0877479977439413, 1.0962691825441444, 1.0888249317136698, 1.0896761187829829, 1.1050344433007928, 1.145121816286133, 1.1754942226982368, 1.1926352958943869, 1.1763181576031214, 1.167322461488375, 1.116433728293701, 1.119823039866766, 1.145238726290606, 1.183954006845111, 1.2057222696132517, 1.1452327482809734, 1.0887260122459097, 1.0921057257782505, 1.1078309292533717, 1.095063823278378, 1.0915594579626504, 1.1024732814834075, 1.077826707809326, 1.0430664783337922, 1.0376287198354557, 1.0252023995957853, 1.0875885271172665, 1.0919274243092032, 1.0249834357217278, 1.019510951759793, 1.0463534172724038, 1.0646335707787835, 1.0364705897000217, 1.0091087632372469, 0.994104130231091, 0.9916263395578108, 1.005805338065667, 1.024452007533754, 1.0332603597206944, 1.0352036279630756, 1.0292976745023457]",7270,7330,0,42,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[1.0099277158939637, 1.0280214668632317, 1.0431983643366307, 1.045205455726996, 1.0283353120438274, 1.0210978130289556, 1.0114893709866135, 1.0007364498615727, 0.9982133602508472, 1.0001185273568465, 1.0054880842929588, 1.0095545840166034, 0.9980111702303042, 0.9918735951831782, 0.9920893417566844, 0.994896214892906, 0.9950367691903734, 1.0038330236130388, 1.0245710963179075, 1.0452455952758677, 1.0648488455973144, 1.0461854946982876, 1.0283141087039482, 1.0216735579213785, 1.0088731635326815, 1.0003701983781164, 0.9943148164771668, 0.9910303205219552, 0.9911973990673612, 0.9965957854669034, 1.0075499535785295, 1.011156028882196, 1.0072840981547282, 1.009217106949539, 1.010686341623389, 1.0091836320482157, 1.0164488439097328, 1.0158943845241628, 1.0108981762881102, 1.013293247110435, 1.0084853144330057, 1.0061586639321092, 1.005685216293167, 1.0060601157705171, 1.016287275288009, 1.019317261529954, 1.0137025883269717, 1.0091762611110004, 1.0065966591427475, 0.99897936568033, 1.00257585652322, 0.9720329020977192, 0.9408869758732747, 0.9805505389210007, 0.9935563786010976, 0.9886951032365316, 0.9878146144230828, 0.995363116142212, 1.0003402516447433, 1.0025457596611471]",7340,7400,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[1.0012714293108134, 1.0065995365334728, 1.0067180842144414, 1.009151782997069, 1.0142868486132413, 1.0114036219677225, 1.0035908283086985, 0.9784172334698849, 0.9298296544588964, 0.8238812057942182, 0.7438175615615881, 0.8069114084398866, 0.9165524349614672, 0.9958562661279684, 1.0389361500582586, 1.0683015255451989, 1.0667401968164918, 1.0184020126258044, 0.973752715059082, 0.9672371635532008, 0.9854791240492726, 1.0343771825248782, 1.0679231294725238, 1.0523429023213144, 1.0076318482550946, 0.981701345567374, 0.9860251933823672, 1.0423352718878487, 1.063028867931382, 1.048959601926626, 1.036241056584941, 1.0064956638564686, 0.9986499987000406, 0.9974797336511272, 1.024883681177825, 1.0480111637184837, 1.0375827988105364, 1.0116998973748927, 0.9937909161548144, 0.9932185637186433, 1.0027171845235563, 1.011936777341888, 1.006092955321511, 0.979776016359062, 0.9506861623596382, 0.9367877167008072, 0.9400895437079764, 0.946995282069392, 0.9555144785708616, 0.96437476265479, 0.9662395299319754, 0.9670356278486304, 0.9651466025993596, 0.9591233551578598, 0.9484229978270338, 0.94251904960019, 0.9416453237704868, 0.9497396069068124, 0.9579803502481218, 0.96716656730782]",7630,7690,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[0.9684693887032906, 0.9695498580077396, 0.9752255144438756, 1.0004780151338075, 0.9780093776082942, 0.9397072268068152, 0.9134407994328028, 0.9034898547588416, 0.901511295780239, 0.9182033561089574, 0.929117422074271, 0.9301334047903872, 0.9278431919098036, 0.930456696026764, 0.9117798954117288, 0.8940835466933607, 0.8871948721026223, 0.894819818651185, 0.9230055984560198, 0.9585837955831824, 0.9901882072851356, 1.0155379953377923, 1.0338377961519731, 1.03255068488243, 1.0354424530996231, 1.040348849509906, 1.0392771540453842, 1.038558081201888, 1.0351443794085813, 1.0215824700652862, 1.0078114407058727, 0.9830391739658364, 0.9628377257665532, 0.9460165465338504, 0.9435714057365794, 0.947880727623434, 0.9541043424330872, 0.9605964688559868, 0.9360655521355612, 0.9476823555106452, 1.021692263464722, 1.0318160989712226, 0.9955734468728664, 0.9821961803374244, 0.975594834548269, 0.9639689506586604, 0.956418693619512, 0.9385569203892684, 0.946493447907982, 0.9686191687590642, 0.9865140640546752, 0.9791241097039456, 0.910872526810097, 0.93637908414965, 0.9717102345684984, 0.9740192577562452, 0.9624933667868562, 0.9431637688269232, 0.9320567765226964, 0.9314529637521466]",7720,7780,0,3,1
0,C:\Desktop\Python\CarnaticAnnotater\Shanmukhapriya\Shanmukhapriya_CSVs\Shanmukhapriya_Pallavi01_vocals_200_90_G3.wav,"[0.9883911327919018, 0.9849359841637296, 0.988087635174329, 0.9884807378892628, 0.9846372788167584, 0.9874579231563896, 0.9941209504508112, 1.0012383661430877, 1.0046561393090598, 1.0062595198451474, 1.0071341614000775, 1.011315871792311, 1.0132973856262486, 1.0094856212228038, 1.011668950566234, 1.0113050533858063, 1.005713515440784, 1.0028206968324431, 1.0014404468505524, 1.010753024439185, 1.019930042933611, 1.0109058516387213, 1.0090347874006829, 1.0166261872752176, 1.0185001901050512, 1.0127633905209632, 1.0096106240576188, 0.9991562621696788, 0.9779409348910324, 0.9559961499740832, 0.928783405875653, 0.9790507451382682, 1.0155203089404288, 1.0174815986773809, 1.0186404550515926, 1.022413148651485, 1.0131549640721336, 1.0108568174717576, 1.020093912491546, 1.0275945694992643, 1.0308431125472857, 1.0304311827907071, 1.065679474379391, 1.081982446217678, 1.089728634440661, 1.0818184815949896, 1.0854585278448108, 1.031461415202752, 1.0097255710101491, 0.9355653972252108, 0.9037572955662468, 0.9266248132753704, 0.9568591861635436, 0.9950852547665344, 1.0229653343776324, 1.030203710835041, 1.0193359345041753, 1.0036507063025426, 0.9903456757368508, 0.996098490398748]",10630,10690,0,3,1
